Open,High,Low,Volume,Close
32200,32490,31901,5565,32401.25
32446.55078,33534.94922,32446.55078,14035,33032.55078
33150,33350,32810,4861,33006.35156
33000.05078,33673.39844,33000.05078,5975,33225.35156
33300,33950,32900,9398,33811.5
33850,34440,33814,12198,34227.44922
34227,34549,33565.14844,5743,33807.5
33600.5,34030,33500,9508,33760.35156
33780,33970,33500,6292,33742.64844
33300,33500,32600.94922,7182,33229.44922
33000,34400.05078,32920.25,8837,34230.85156
34199,35170,34031.14844,13239,34756.35156
34850,35235,34693.85156,9762,34807.89844
35000,35198,34660.05078,5847,34860.80078
34000,34939.94922,33787.44922,6105,34837.60156
35000,35500.64844,34837,10000,35102.19922
35100,35350,34699.94922,7929,34928.05078
34999,35500,34999,6615,35166.30078
35299,35600,35080.94922,4546,35199.85156
35400,35790,34851.30078,10799,35714.5
35948.85156,35948.85156,35350,5496,35486.10156
35600,35888,35520,6461,35646.80078
35900,36268,35600,7772,36101.30078
36199,36399,36110,8249,36217.69922
36370,36750,36206.10156,6498,36598.5
36580,36845,36011.25,8268,36154.85156
36299.85156,36546.94922,36200,6335,36358.44922
36524.94922,38299.94922,36524.94922,19862,38094.25
38155.30078,39199.94922,38155.30078,22726,38531.55078
38700,40100,38001,66489,38986.10156
39387,39570.89844,38911.05078,14637,39286.10156
39445,39800,39301,10506,39504.85156
39777,39809.94922,39256,7533,39402.69922
39550,41179.94922,39240,16848,40839.25
41399.94922,42750,40910,29745,42554.69922
42699,46079.94922,42500,51033,45699.89844
45699.89844,46399,44952,31505,45384.64844
45384,45444,44590,13216,44764.75
44801,45499,44621.05078,18023,44922.39844
44901,45325.60156,44250,9673,44510.75
44420,44600,41250,23911,42540.94922
42000,42290,41301,17464,41518.94922
41690,42640.39844,41591.94922,13040,41854.25
42088,42920,42030,13375,42567.64844
42600,43189.05078,42200,9371,42597.44922
42942.89844,44398,42671.10156,13425,44138.10156
44266,44500,43651.10156,13203,44053.80078
44074,44671.55078,43210,12185,43446.25
43200,43603.05078,41800,13184,43388.60156
42700,42700,38000.19922,24954,38788.94922
39880,40250,36679.05078,30120,39882.80078
39900,40549.69922,38822.60156,24497,40069.75
40500,41500,40500,17189,40907.85156
41550,41749.89844,40699,16890,41007.60156
41007.60156,41449,39888,7629,40392.19922
40199,40237.75,39020.19922,18614,39684.5
39858,40544.30078,39656.05078,12230,40263.35156
40325,40769.94922,40150,9436,40258.75
40050,40051,38450,17021,38678.10156
38680,38927.60156,37768,7879,38005.19922
38000,39547.5,37689.30078,11752,39328.60156
39560,40178.35156,39220,7510,39526.64844
38731,40800,38501.05078,16595,40614
40800,41546.64844,40001.05078,9765,40536.19922
40540.44922,41000,40152.39844,6425,40815.60156
40650,41199,39849.89844,10425,40240
40261,40520,39500,12667,39873.44922
40187,40500,40017.60156,9294,40166.5
40299,41580,39810,16371,41418.75
41420,41799,40866,21202,41442.55078
40759,41228.39844,40520.10156,6388,40935.44922
40999.89844,41544,40872.80078,7713,41262.19922
41600,41990,41009.44922,6615,41242.94922
40700,42068,40700,7602,41574.05078
41998,42185,41651,6592,41935.94922
42000,42225,41400.14844,5417,41629.85156
41724.89844,43562,41618,14409,42877.75
43100.05078,43500,42455.60156,10762,42549.64844
42550,42969.94922,42400,5104,42587.80078
42650,42830,41580.05078,9062,41895.89844
41930.05078,42590,41220,9340,41373.80078
41410,41575,40797.89844,9874,41104.64844
41397.60156,41464,40949.94922,5714,41180.5
41279.94922,41480,41050,4728,41254.75
41300,42147,41300,5489,41848.89844
41951,42330,41720.19922,5778,41899
42060,42060,41666.10156,4304,41914.80078
42070,42587.94922,41900,5936,42172.89844
42026.60156,42379,42026.60156,4672,42225.85156
42302,42898,42302,5706,42631.10156
42700,42887.69922,42063,6702,42237.19922
42070,42240.05078,41500,8802,41578.39844
41300,41990,41105.10156,5291,41248.05078
41370,42244.94922,40501,54271,40659.85156
40675,41047.5,39510,13081,39751.39844
39888,39888,39111,7442,39358.80078
39744,40200,39510,5738,39731.60156
40050,40050,38900.5,8203,39019.85156
39174,39174,38340,6625,38556.39844
38355,38888,38200,13957,38512.35156
38000,39339.94922,37734.69922,5265,38966.69922
39000,39197.94922,38020,4756,38102.85156
38000,38500,37777.10156,5892,38377.94922
38416.5,38599.94922,37800,6267,38017.75
38240,39949,38134.44922,11203,39530.05078
39539,39881.44922,38800.05078,7357,38932.10156
39147,39599,39100,4342,39333.05078
39349.85156,39549,39000,3635,39381.89844
39101,39690,39073.39844,2475,39174.39844
39100,39459.75,38852,3021,38953.60156
39200,39299.89844,38491.25,26495,38664.69922
38860.5,39740,38860.5,7565,39430.75
39333,39642.75,38810,5873,38850
39090,39479.44922,38600,4465,39237.39844
39338,39800.05078,39113.05078,3409,39281.80078
39100,39319.64844,39000,2946,39151.30078
39149,39775,38919.14844,6412,39630.80078
39602.5,39725,39105,3059,39171.14844
39052.14844,39687,39052.14844,2503,39215.05078
39205,39342.35156,38832,4418,39045.60156
39045,39575,39014,2852,39443
39302,39985,39154.5,5430,39414.39844
39100,39400,38178.05078,6606,38602.64844
38941.94922,38999.89844,38600,2466,38790.60156
38880,39226.10156,38613.39844,3405,38732.60156
38840,39299,38702.25,3322,39143.94922
39140,39399.89844,38960.30078,4519,39162.94922
38987,39328.44922,38987,1704,39213
39213,39705.39844,39101,3321,39175.30078
39200,39599.89844,39200,1729,39287.85156
39107,39650,39107,2232,39539.60156
39585,39986,39585,3026,39659.75
39700,39961.25,39656.05078,2639,39784.89844
39799.94922,39932,39681.25,2992,39792.35156
39941,40058.75,39403.05078,4678,39877.5
40092.35156,41424.64844,39877.10156,6316,40552.14844
40400,40748,40248.64844,2921,40505.85156
40600,40688,40321.80078,1951,40593.25
40643,41200.05078,40297.60156,4594,40419.19922
40249,40249,39001,4983,39066.25
39155,39470.85156,38510.05078,4941,38638.55078
38580,39154.5,38066,2933,38978.64844
39041,39233.55078,38700,2333,38875.94922
39007,39181.75,37850.5,4089,38443.75
38349,38531.05078,37890.19922,1903,38179.10156
38300,38480,37500,2835,37688.05078
37311,37950,36000,4059,36193.19922
36225,36800,35540,3452,36362
36180,36180,34620,7301,35040.25
35670,35679.94922,34500.05078,4251,34909.10156
35150.64844,36450,35150.64844,4704,36236.30078
36600,38198.94922,35516.35156,28052,36125.05078
36270,36300,35650,6205,35761.05078
36080,36080,35402,10884,35732.94922
35700,35990.5,35300,7688,35626.25
35700,36100,34015.30078,7872,34313.05078
34100,35095,34000.10156,7620,34618.75
34300,34479.39844,34002,5986,34201.25
34540,34798.89844,33475.05078,6707,33725.39844
33750.25,34350,33456.10156,4040,34180.35156
34180.35156,34750,33785.05078,4057,34140.14844
33900,34100,33600,2474,33656.10156
34000,34500.69922,33200,12515,33825.35156
33501.10156,34100,31802.05078,9773,32304.90039
33199.94922,33199.94922,31183.19922,7938,31811.84961
32299,33499.39844,32299,5158,33317.64844
33843,33843.05078,33066,5308,33227.55078
33499,33597.44922,32601,5692,33342.30078
33600,33788.69922,33120.19922,3963,33435.05078
33100,33810,33010,2935,33602
33600,34087.44922,33425.39844,2621,33729.89844
33729,34070,33464.60156,3566,33589
33400.05078,33790,32515.05078,5353,32764.40039
33074.85156,33074.85156,31834.30078,4969,31977.69922
32444,32574.5,32100,2198,32371.5
32597,32787.44922,31800,5158,32547.05078
33200,34171.19922,32214,4387,33854.89844
34200,35199.89844,33899.94922,8744,34063.85156
34600,34600,33912,4991,34066.05078
34290,34420,33624,3728,34226.69922
34500,34575,34000,4297,34455.85156
34640,34640,34090.94922,3377,34405.39844
34600.05078,34600.10156,34210,3388,34415.64844
34567,34798.94922,33949.94922,4655,34499.80078
34600,34760,34334.19922,2592,34601.75
34600,34607.60156,33910,6398,34356.44922
34300,34360,33351.10156,7147,33454.35156
33990,34100.05078,33500,4815,33936.75
33900,34799,33900,7987,34716.89844
34799,35030.05078,34501.25,4300,34747.35156
34654,35298.94922,34450,6170,34810.10156
34810,35543.94922,34600,8465,35340.44922
35350.19922,36425,35230.10156,8607,36159.80078
36149.85156,37110.05078,35750,8080,36915.5
36990,38200.10156,36720.05078,9671,37912
38044,39000,37859.94922,14028,38296.75
38249.94922,38249.94922,37110.10156,5483,37255.05078
37700,37700,36730,4163,36844.64844
36800,37209.14844,35502,7376,35742.14844
35799.89844,36600,35799.89844,5803,36174.64844
36300,36532,35600,3568,35791.05078
35707.44922,36089.89844,35313.80078,5444,35468.25
35500.10156,35990,35136.89844,4798,35800.69922
35870,36649.94922,35870,9784,36269.75
36974,37000,36301,11221,36595.80078
36300,36928,36141,4193,36740
36850,37198,36700,4642,36816.25
36940,37018.94922,35800,5223,36012.80078
36000,36099,35414.05078,5823,35541.94922
35500,35809.19922,35150,6137,35404.89844
35500,35944,35400,3045,35721.05078
35721,35846.94922,34630,8962,34786.25
34990,35135,34000.05078,11105,34113.10156
34350,34350,33555.44922,10273,33787.75
33755,34750,33750,8833,34187
34500,34944.35156,33201,31798,33434.89844
33450,34095.60156,33300,9253,33715.05078
33929.89844,33972.14844,33650,3695,33835.89844
33880,33880,33400,3867,33742.05078
33701.19922,33989.94922,33600.10156,5052,33687.10156
33787,33844,33215,7771,33333.39844
33290,33296.55078,32669,8083,32848.14844
32805,33390,32600.05078,9344,33297.39844
33297,33500,32850,3899,32907.05078
33000,33156.10156,32610,5103,33031
33033.30078,33229.94922,32739.34961,3289,32810.19922
32820,33100,32655,5231,32874.39844
32800,32930.69922,32400,4674,32579.19922
32579.19922,32699,31928,5332,32005.80078
32205,32354.94922,31720,5300,31783.80078
31790,31850,31002,10561,31164.44922
31400,32070,31200,6196,31965.40039
32000,32888,31913.55078,8835,32553.05078
32700,33725,32652.05078,7921,33542.19922
33719,33840,33222.10156,2884,33447.89844
33575.85156,33999.89844,33301.10156,5849,33774.44922
33700,33879,33200,2861,33341.94922
33305,33593,33101,3930,33425.60156
33679.89844,33679.89844,33290,3984,33427.64844
33500,33551.5,33150,1426,33262.39844
33400,33456.69922,32790,3400,33013.5
33319.89844,33319.89844,32523,5160,32612.25
32700,32799.94922,32500,2255,32546.44922
32550,32640,32085,4481,32197.05078
32000,32192.94922,31901.65039,3867,31982.65039
32000,32300,31890,3641,31923.19922
31985,32200,31550.55078,5612,31663.65039
31750,31825,31517,5178,31595.19922
31750,31848,31251.05078,5243,31332.25
31330,32350,31021,9127,32246.94922
32378,32424,31702,3800,31844.90039
31874.75,32150.94922,31500,4146,31718.75
31740,31844.90039,31500,4284,31676.90039
31499,31500,30101,5841,31317.25
31340,31977.94922,31144.19922,2856,31870.94922
32200,33150,31900,8766,32941.89844
33298,33673.55078,32900,15103,33519.19922
33740,33740,32850.94922,15793,33077.64844
33077.64844,33900,33050,7303,33656.64844
33699,35229,33699,15055,35146.60156
35000.10156,35199.89844,34501,10171,34746.19922
34944.89844,35400,34826.39844,7606,35231.25
35231,35470,35000,6312,35391.10156
35502.69922,35840.05078,35190.89844,4305,35292.75
35350,35680,35174,5404,35238.25
35370,35499.94922,34300,7764,34490.05078
34510,34990,34092.5,5128,34567.30078
34650,34828,34140,3995,34221.85156
34350,34700,34154.25,8115,34599.14844
34599,34940,34352.05078,3656,34829.5
35000,35374.80078,34810.05078,3785,35317.55078
35317.55078,35425,34111,5538,34389.30078
34689.80078,34689.80078,34052.05078,5259,34153.60156
34425,35084.10156,34220.05078,6166,34668.05078
34898.89844,34923.89844,33628,4821,33862.5
33990,34400,33738.94922,4308,34026.10156
34250,34422.25,33900,3769,34053.89844
34088.10156,34088.10156,33700,4274,33844.14844
33960,34449,33650,9334,33799.14844
33751,34189.25,33750.94922,9366,33922.44922
34001,34935,33760,10148,34605.85156
34935,35560,34550.05078,8309,35315.39844
35325.5,37490,35325.5,28926,37068.19922
37340,37540,36921.44922,8740,37092.44922
37092.44922,37250,36001,8284,36902.44922
37000,37099.94922,36001.05078,9823,36716.85156
36410,37300,36000,14507,36660.75
36210,36871.85156,35999.69922,7954,36129.25
36000,36490.5,36000,4491,36126.30078
36015,36907.5,36015,5045,36525.05078
36526.75,36827.94922,36306,6253,36553.94922
36553,36800,36012,5577,36110.10156
36299,36299.89844,35299.94922,6810,35485.60156
35485.60156,35849.94922,35323.30078,8437,35744.25
35770,36490,35700,10758,36300.30078
36303,36800,36200,10211,36458.85156
36500,36863.35156,36212,8695,36339.69922
36400,37590.10156,36400,15241,37471.64844
37390,38087.94922,37288.25,13204,37591.44922
37988.94922,37988.94922,37310.60156,6960,37431.80078
37750,37850,37099.5,5262,37231.85156
37390,39000,37235,21168,38852.55078
39000,39732.5,38903,14428,39535.80078
39889.89844,40337,39550,16406,39893.60156
39880,40380,39627.10156,9369,40035.80078
40000,40549.85156,39826.80078,13878,40201.5
39950,39950,38695.75,16133,39100.19922
39110,41000,39100,17913,40722.85156
40825,41874.69922,40825,18371,41124
41350,41719.94922,40200,18045,40507.80078
40555,43270,40520.05078,35959,43101.64844
43350,43921,42900,33084,43620.5
43450,44300,43406.89844,21206,43806.64844
44449,44499,43835.5,15927,44375.85156
44800,46471.75,44114,38540,45841.30078
45799.94922,46349,45458,18111,45715.44922
45759,46917.85156,45759,16890,46562.39844
46899.80078,50190,46710,64713,49753.35156
50300,51515.44922,47860.30078,76122,48605.60156
48750,51150,48750,33197,50872.55078
51810,52444,51251.44922,25479,51894.89844
52200,52499,50906.10156,19591,51226.85156
51677,53899,51200,42292,53693.80078
54000,54650,53305.69922,34564,53892.80078
54530,54530,53065,18743,53471.89844
53550,54087.14844,52710.14844,12551,53034
53089.89844,53740,52600.19922,24543,53371.30078
53310,53550,52201,14336,52449
52549.80078,52600,49749.05078,19866,49873.05078
50290,51777,48751,39429,51627.60156
51625,51777,50380,23916,50518.39844
50650,51502.05078,49530,22521,49770.05078
50187.89844,51100,49728.55078,22623,50438.25
50603,50929,49801,8325,49949.85156
50059,50300,49710,9424,50100.05078
50080,50771,49236.85156,15490,49638.55078
49800,50094.5,46199.94922,37965,46403.60156
46402,48190,46402,24430,47955.55078
48288,50443,48001.05078,30014,50095.44922
49500,50239.55078,48857.10156,22450,49569.10156
49300,50777,49132.89844,19387,50264.30078
50449,50899,49551,22877,50179.69922
50800,51000,50350,11676,50851.94922
51000,52400,50359.5,18329,52046.69922
48200,52824,47000,27056,52166.55078
52600,53940,52600,13832,53515.44922
53149.10156,53357.89844,52010.39844,15517,52576.89844
52540,53050,49768.19922,24843,50108.30078
51004.89844,51700,50360,13312,50548.44922
50712,51250,49501.19922,11124,49876.89844
49800,50078.5,48889.80078,14112,49080.5
49109,49500,46501,13855,46672.35156
46860,47467.75,46451,16524,46947.19922
47490,48189.60156,46560,14321,47513.75
47474,47877,46832.05078,9048,47214.75
47544,47775.19922,47112,7607,47270.5
47399,48460,47250,8314,47574.05078
47720,49498,47720,13814,49118.94922
50000,50595.19922,49500,35735,49900.10156
50799.94922,50799.94922,48684.5,15416,48883.30078
48790,49340,48280,11376,48841.60156
48401.10156,50722.30078,48401.10156,16302,50469.30078
50639,51074.55078,49861.05078,13166,50304.69922
50399,50705.30078,49810,8158,50147.80078
50401,51669,50401,10465,51416.55078
51656,53448,51286.39844,17815,53033.5
52701,52996.80078,52001,8233,52235
52549,53350,52320,11944,52424.19922
52216,52999,52216,7681,52759.69922
53000,53270,52400,14182,52613.39844
52920,52996.89844,51980.30078,13605,52154.69922
52387,52387,51431,4267,51561.55078
51434,51923.94922,49680,12476,49825.30078
50188,50188,48800,11398,48855.14844
48797.69922,49249,48055.19922,9556,48234.64844
48370,49685,47968.14844,10845,48996.5
48998.80078,49005.05078,48000,6624,48319.44922
48556.80078,48840,47512.30078,10685,48692.94922
48998.94922,49089.94922,48356.44922,5321,48485.94922
48350,48980,48350,9163,48893.80078
49100,49300,48500,7871,48905.64844
49000,49304.94922,48799.75,8367,49084.39844
49388.89844,50500,49101.25,9526,50391.44922
50679.80078,50769.75,50181.60156,7045,50386.10156
50698.64844,51990,50550.05078,8444,51710.64844
52000,52686.5,51125,14670,51579.19922
51579.19922,51797,50825.69922,5351,51349.14844
51649.89844,53666,49808.69922,14460,53025.05078
53699,55554.44922,53400.05078,35021,55400
55530.10156,55945,54625.05078,18119,55011.60156
55098.85156,55298.94922,52890,22090,53359.60156
53299,53857.55078,52559.85156,13559,53092.05078
53050,54380.60156,53050,15203,53678.80078
53800,54100,52802,9948,53006.89844
53000,53046.05078,51814.5,13607,51992.19922
51890,52549.94922,51400,9801,51668.89844
51668,52840,51668,23689,52351.69922
52679.35156,52879.94922,52210.05078,7489,52466.39844
52699,53180,52000,8561,53066.69922
53080,53633,53080,6477,53339.19922
53440,53440,51801.14844,12036,51929.89844
51998,52140,51000,12635,51659.5
51401,52840,51401,11729,52585.10156
52600,52740,51351,10660,51590.89844
51681.80078,52654.14844,50050.14844,39215,51059.44922
51684.80078,51684.80078,50097.30078,17664,50240.05078
50690,51040,49759.64844,21900,50434.75
50666,51799.94922,50350,13393,51604.44922
51750,51985,51250,7391,51685.69922
51850,51879.30078,51310,4384,51472.35156
51551.14844,51680.30078,50660.05078,5749,50827.25
51020,51630.55078,50010,5866,50195.19922
50200.05078,50582,49935.60156,8012,49997.14844
50180,50858,49600,16212,50538.05078
50780,50900,50001.05078,10380,50102.19922
50100,50595,49950,4347,50414.75
50451,50679.35156,50100,4084,50195.39844
50399.94922,50600,49577,13002,49767.85156
49900,51700,49714.75,22055,51499.05078
51650,52029.94922,50700,13966,51437.14844
51437.25,52529.89844,51370.05078,14966,51835.05078
51999,53150,51999,13943,52819.39844
53185,53362.5,51845,8861,51951.60156
52300,52630,51713.44922,12544,52072.85156
52398,52500,51951.05078,7600,52375.55078
52282,52565.85156,51953.19922,6731,52167.89844
52260,52372.10156,51086.69922,9537,51527.80078
51500,52366.64844,51205,12197,52031.35156
52366,52450,51950,9186,52220.30078
52750,53427.94922,52100,18744,52983.89844
53381.25,57984,53291.25,82609,56836.60156
57300,57448.94922,56200,15441,56425.55078
56400,56700,54967.64844,43538,55427.85156
56305,57090.64844,55801,23491,56019.35156
56500,58300,55854.30078,28250,58045.14844
57600,58450,57500,20754,57849.19922
58000,59684.35156,57601,36778,59507.10156
59499.89844,59650,59001,19247,59308.80078
59499,60145,59125.19922,20169,59888.5
